"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 28, 2018","388.64","388.19","389.03","386.37","-","0.02%"
"Jun 27, 2018","388.55","391.07","392.61","388.08","-","-0.70%"
"Jun 26, 2018","391.27","391.17","391.72","390.29","-","0.08%"
"Jun 25, 2018","390.97","396.60","396.66","389.88","-","-1.37%"
"Jun 22, 2018","396.39","394.73","397.20","394.21","-","0.44%"
"Jun 21, 2018","394.65","397.00","397.32","394.35","-","-0.63%"
"Jun 20, 2018","397.17","395.74","397.81","395.50","-","0.38%"
"Jun 19, 2018","395.67","399.00","399.20","393.73","-","-0.83%"
"Jun 18, 2018","398.99","400.43","400.47","397.25","-","-0.39%"
"Jun 15, 2018","400.54","401.76","401.86","399.31","-","-0.51%"
"Jun 14, 2018","402.61","402.89","403.03","401.51","-","-0.04%"
"Jun 13, 2018","402.78","403.48","404.15","402.07","-","-0.26%"
"Jun 12, 2018","403.85","403.27","404.25","402.88","-","0.07%"
"Jun 11, 2018","403.58","402.44","403.99","402.42","-","0.31%"
"Jun 08, 2018","402.33","402.78","402.81","400.77","-","-0.14%"
"Jun 07, 2018","402.89","402.67","404.05","401.78","-","0.04%"
"Jun 06, 2018","402.71","400.04","402.71","400.02","-","0.76%"
"Jun 05, 2018","399.66","400.07","400.40","399.08","-","-0.12%"
"Jun 04, 2018","400.14","397.41","400.62","397.41","-","0.70%"
"Jun 01, 2018","397.36","394.58","397.65","394.24","-","0.72%"
"May 31, 2018","394.50","395.67","397.11","393.98","-","-0.20%"
"May 30, 2018","395.30","392.94","395.96","391.57","-","0.56%"
"May 29, 2018","393.10","397.35","397.48","392.00","-","-1.07%"
"May 28, 2018","397.34","397.91","398.70","397.32","-","-0.11%"
"May 25, 2018","397.78","398.87","399.27","397.34","-","-0.27%"
"May 24, 2018","398.87","399.75","400.06","397.04","-","-0.16%"
"May 23, 2018","399.51","401.08","401.16","397.62","-","-0.34%"
"May 22, 2018","400.89","401.59","402.69","400.86","-","-0.02%"
"May 21, 2018","400.98","399.38","401.63","398.96","-","0.38%"
"May 18, 2018","399.45","400.42","400.81","398.96","-","-0.24%"
"May 17, 2018","400.43","400.68","401.42","399.70","-","0.02%"
"May 16, 2018","400.36","399.47","401.04","399.06","-","0.17%"
"May 15, 2018","399.69","402.57","402.72","398.43","-","-0.82%"
"May 14, 2018","403.01","402.20","403.98","402.15","-","0.20%"
"May 11, 2018","402.22","401.00","402.78","400.94","-","0.44%"
"May 10, 2018","400.44","397.73","401.32","397.63","-","0.66%"
"May 09, 2018","397.80","395.59","398.13","394.90","-","0.59%"
"May 08, 2018","395.47","395.64","396.23","394.18","-","-0.04%"
"May 07, 2018","395.63","394.51","396.59","394.19","-","0.35%"
"May 04, 2018","394.25","391.85","395.16","389.95","-","0.71%"
"May 03, 2018","391.48","392.74","393.00","388.67","-","-0.33%"
"May 02, 2018","392.79","394.18","395.27","392.32","-","-0.37%"
"May 01, 2018","394.25","394.75","394.78","392.12","-","-0.13%"
"Apr 30, 2018","394.78","396.16","397.43","394.70","-","-0.37%"
"Apr 27, 2018","396.25","394.91","396.58","394.90","-","0.33%"
"Apr 26, 2018","394.93","392.40","395.59","392.26","-","0.66%"
"Apr 25, 2018","392.36","394.05","394.12","390.18","-","-0.37%"
"Apr 24, 2018","393.81","396.10","397.75","392.83","-","-0.66%"
"Apr 23, 2018","396.43","397.19","397.33","395.21","-","-0.23%"
"Apr 20, 2018","397.36","400.06","400.11","396.60","-","-0.81%"
"Apr 19, 2018","400.61","401.50","402.17","399.29","-","-0.23%"
"Apr 18, 2018","401.54","399.88","402.23","399.86","-","0.44%"
"Apr 17, 2018","399.77","397.38","400.45","397.07","-","0.66%"
"Apr 16, 2018","397.16","395.58","397.95","395.38","-","0.38%"
"Apr 13, 2018","395.64","396.14","397.81","394.88","-","-0.12%"
"Apr 12, 2018","396.13","394.74","396.96","393.99","-","0.33%"
"Apr 11, 2018","394.82","396.02","396.21","394.32","-","-0.28%"
"Apr 10, 2018","395.93","390.97","396.71","390.74","-","1.30%"
"Apr 09, 2018","390.85","389.63","393.98","389.50","-","0.31%"
"Apr 06, 2018","389.66","394.17","394.50","388.23","-","-1.11%"
"Apr 05, 2018","394.04","390.48","394.72","390.46","-","0.91%"
"Apr 04, 2018","390.47","389.18","390.81","384.47","-","0.33%"
"Apr 03, 2018","389.17","387.59","389.51","386.00","-","0.43%"
"Apr 02, 2018","387.52","392.36","392.66","385.53","-","-1.16%"
"Mar 30, 2018","392.07","391.84","392.53","391.80","-","0.08%"
"Mar 29, 2018","391.74","388.16","393.18","388.05","-","0.81%"
"Mar 28, 2018","388.60","390.96","390.97","387.14","-","-0.57%"
"Mar 27, 2018","390.84","392.72","395.77","389.70","-","-0.46%"
"Mar 26, 2018","392.64","387.10","392.91","386.53","-","1.44%"
"Mar 23, 2018","387.07","394.20","394.20","386.92","-","-1.78%"
"Mar 22, 2018","394.07","401.16","401.85","393.92","-","-1.55%"
"Mar 21, 2018","400.27","400.21","402.72","400.09","-","-0.04%"
"Mar 20, 2018","400.44","400.16","400.92","399.63","-","0.06%"
"Mar 19, 2018","400.21","404.41","404.46","398.85","-","-1.02%"
"Mar 16, 2018","404.34","404.18","405.22","403.85","-","-0.02%"
"Mar 15, 2018","404.41","404.76","405.95","403.82","-","-0.07%"
"Mar 14, 2018","404.71","406.45","407.42","404.39","-","-0.45%"
"Mar 13, 2018","406.54","408.09","409.81","405.88","-","-0.35%"
"Mar 12, 2018","407.95","406.42","409.01","406.41","-","0.39%"
"Mar 09, 2018","406.38","402.14","406.45","402.00","-","1.07%"
"Mar 08, 2018","402.09","400.77","402.32","400.64","-","0.43%"
"Mar 07, 2018","400.37","400.82","401.26","398.39","-","-0.11%"
"Mar 06, 2018","400.83","398.51","401.38","398.51","-","0.69%"
"Mar 05, 2018","398.10","395.67","398.58","393.91","-","0.58%"
"Mar 02, 2018","395.80","396.72","396.72","392.15","-","-0.08%"
"Mar 01, 2018","396.12","400.21","400.54","394.86","-","-1.15%"
"Feb 28, 2018","400.71","404.75","404.93","400.58","-","-1.06%"
"Feb 27, 2018","405.01","409.02","409.56","404.88","-","-0.84%"
"Feb 26, 2018","408.45","405.50","408.81","405.50","-","0.77%"
"Feb 23, 2018","405.31","401.08","405.31","401.08","-","1.11%"
"Feb 22, 2018","400.87","400.82","403.12","399.40","-","-0.15%"
"Feb 21, 2018","401.46","401.89","405.41","401.02","-","-0.15%"
"Feb 20, 2018","402.05","403.76","403.81","401.18","-","-0.47%"
"Feb 19, 2018","403.93","404.15","404.84","403.83","-","-0.03%"
"Feb 16, 2018","404.04","403.65","405.79","403.02","-","0.28%"
"Feb 15, 2018","402.90","399.20","403.44","398.97","-","1.20%"
"Feb 14, 2018","398.12","393.12","398.87","392.17","-","1.26%"
"Feb 13, 2018","393.16","392.53","393.55","391.31","-","0.30%"
"Feb 12, 2018","391.97","387.66","393.44","387.66","-","1.14%"
"Feb 09, 2018","387.54","387.46","389.04","380.74","-","-0.03%"
"Feb 08, 2018","387.67","396.69","397.29","387.43","-","-2.32%"
"Feb 07, 2018","396.86","397.13","400.59","396.40","-","0.09%"
"Feb 06, 2018","396.49","398.66","398.66","388.22","-","-0.68%"
"Feb 05, 2018","399.19","410.54","410.54","398.65","-","-2.89%"
"Feb 02, 2018","411.09","418.70","418.75","410.94","-","-1.78%"
"Feb 01, 2018","418.55","418.65","419.62","417.52","-","-0.04%"
"Jan 31, 2018","418.73","418.52","420.22","417.35","-","0.02%"
"Jan 30, 2018","418.66","422.81","422.83","418.28","-","-0.98%"
"Jan 29, 2018","422.79","425.44","425.67","422.68","-","-0.62%"
"Jan 26, 2018","425.41","421.40","425.41","421.36","-","0.61%"
"Jan 25, 2018","422.82","422.11","423.67","420.63","-","0.12%"
"Jan 24, 2018","422.30","421.64","424.03","421.45","-","0.17%"
"Jan 23, 2018","421.59","419.66","421.71","419.66","-","0.51%"
"Jan 22, 2018","419.47","417.22","419.51","416.68","-","0.58%"
"Jan 19, 2018","417.05","415.20","417.05","415.13","-","0.50%"
"Jan 18, 2018","414.98","415.19","415.63","414.66","-","-0.11%"
"Jan 17, 2018","415.43","413.61","415.97","412.91","-","0.47%"
"Jan 16, 2018","413.48","414.03","415.93","413.22","-","-0.17%"
"Jan 15, 2018","414.20","413.41","414.31","413.41","-","0.39%"
"Jan 12, 2018","412.59","410.16","413.22","410.04","-","0.63%"
"Jan 11, 2018","410.00","407.89","410.15","407.45","-","0.40%"
"Jan 10, 2018","408.35","408.34","409.05","407.30","-","-0.04%"
"Jan 09, 2018","408.52","408.13","409.06","407.84","-","0.12%"
"Jan 08, 2018","408.01","407.86","408.01","407.85","-","0.12%"
"Jan 07, 2018","407.52","407.52","407.52","407.52","-","0.00%"
"Jan 05, 2018","407.52","405.19","407.65","405.14","-","0.63%"
"Jan 04, 2018","404.96","402.08","405.47","402.08","-","0.77%"
"Jan 03, 2018","401.86","400.21","401.98","400.12","-","0.43%"
"Jan 02, 2018","400.13","397.13","400.24","397.13","-","0.73%"
"Jan 01, 2018","397.22","397.12","397.24","397.07","-","0.03%"
"Dec 29, 2017","397.12","397.57","398.68","397.09","-","-0.10%"
"Dec 28, 2017","397.52","396.63","397.63","396.58","-","0.26%"
"Dec 27, 2017","396.50","395.59","396.83","395.56","-","0.25%"
"Dec 26, 2017","395.52","395.89","395.99","395.38","-","-0.03%"
"Dec 25, 2017","395.65","395.74","395.98","395.63","-","0.02%"
"Dec 22, 2017","395.58","395.57","395.94","395.30","-","0.04%"
"Dec 21, 2017","395.43","394.37","396.09","393.94","-","0.24%"
"Dec 20, 2017","394.50","394.72","395.55","394.24","-","0.00%"
"Dec 19, 2017","394.50","395.54","395.97","394.50","-","-0.30%"
"Dec 18, 2017","395.70","392.28","396.04","392.23","-","0.93%"
"Dec 15, 2017","392.04","390.82","392.42","390.38","-","0.31%"
"Dec 14, 2017","390.82","392.46","392.75","390.82","-","-0.25%"
"Dec 13, 2017","391.80","391.53","393.19","391.44","-","0.13%"
"Dec 12, 2017","391.30","391.23","391.79","390.90","-","-0.02%"
"Dec 11, 2017","391.38","389.99","391.39","389.85","-","0.37%"
"Dec 08, 2017","389.92","387.65","389.95","387.65","-","0.55%"
"Dec 07, 2017","387.80","387.14","388.16","386.66","-","0.23%"
"Dec 06, 2017","386.90","388.55","388.56","386.73","-","-0.45%"
"Dec 05, 2017","388.66","390.03","390.25","388.57","-","-0.32%"
"Dec 04, 2017","389.92","389.68","392.31","389.26","-","0.08%"
"Dec 01, 2017","389.60","390.92","391.09","387.57","-","-0.39%"
"Nov 30, 2017","391.12","389.92","391.38","389.19","-","0.27%"
"Nov 29, 2017","390.07","390.54","391.20","389.63","-","-0.04%"
"Nov 28, 2017","390.21","388.23","390.32","387.87","-","0.45%"
"Nov 27, 2017","388.45","389.40","389.45","388.18","-","-0.26%"
"Nov 24, 2017","389.48","388.34","389.61","388.18","-","0.27%"
"Nov 23, 2017","388.42","388.41","388.73","388.00","-","0.11%"
"Nov 22, 2017","387.98","387.64","388.70","387.61","-","0.21%"
"Nov 21, 2017","387.18","384.79","387.50","384.75","-","0.65%"
"Nov 20, 2017","384.68","384.01","384.87","383.03","-","0.13%"
"Nov 17, 2017","384.19","384.35","385.14","383.94","-","0.03%"
"Nov 16, 2017","384.06","380.96","384.36","380.95","-","0.82%"
"Nov 15, 2017","380.93","383.16","383.18","380.20","-","-0.56%"
"Nov 14, 2017","383.06","383.68","384.03","382.30","-","-0.20%"
"Nov 13, 2017","383.83","384.41","384.42","382.73","-","-0.28%"
"Nov 10, 2017","384.89","385.35","385.45","384.33","-","-0.13%"
"Nov 09, 2017","385.40","387.01","387.62","384.24","-","-0.39%"
"Nov 08, 2017","386.89","386.45","387.01","386.01","-","0.17%"
"Nov 07, 2017","386.25","386.79","387.41","385.84","-","-0.01%"
"Nov 06, 2017","386.27","385.91","386.94","385.32","-","0.12%"
"Nov 03, 2017","385.82","385.49","385.94","384.73","-","0.07%"
"Nov 02, 2017","385.54","385.25","385.90","384.59","-","0.08%"
"Nov 01, 2017","385.24","384.17","386.40","384.16","-","0.28%"
"Oct 31, 2017","384.17","383.64","384.46","383.45","-","0.16%"
"Oct 30, 2017","383.56","383.60","384.17","383.21","-","-0.04%"
"Oct 27, 2017","383.72","381.36","383.74","381.28","-","0.48%"
"Oct 26, 2017","381.87","381.77","382.35","381.39","-","0.03%"
"Oct 25, 2017","381.75","382.99","383.38","380.63","-","-0.32%"
"Oct 24, 2017","382.98","382.95","383.42","382.67","-","0.04%"
"Oct 23, 2017","382.82","383.53","384.06","382.82","-","-0.24%"
"Oct 20, 2017","383.75","383.23","383.86","382.73","-","0.10%"
"Oct 19, 2017","383.37","383.50","383.89","381.90","-","-0.00%"
"Oct 18, 2017","383.38","383.16","383.81","382.92","-","0.14%"
"Oct 17, 2017","382.85","383.43","383.65","382.62","-","-0.21%"
"Oct 16, 2017","383.67","382.98","383.99","382.98","-","0.14%"
"Oct 13, 2017","383.12","382.27","383.68","382.17","-","0.25%"
"Oct 12, 2017","382.15","382.19","382.77","381.85","-","0.04%"
"Oct 11, 2017","382.01","381.12","382.26","381.11","-","0.17%"
"Oct 10, 2017","381.38","379.41","381.57","379.40","-","0.52%"
"Oct 09, 2017","379.41","379.83","379.95","379.28","-","-0.07%"
"Oct 06, 2017","379.68","379.81","380.08","378.84","-","-0.09%"
"Oct 05, 2017","380.02","379.11","380.02","378.83","-","0.22%"
"Oct 04, 2017","379.20","378.73","379.41","378.64","-","0.12%"
"Oct 03, 2017","378.75","377.39","378.77","376.99","-","0.37%"
"Oct 02, 2017","377.35","376.51","377.35","376.05","-","0.22%"
"Sep 29, 2017","376.53","375.01","376.58","374.78","-","0.45%"
"Sep 28, 2017","374.86","374.05","375.14","373.80","-","0.17%"
"Sep 27, 2017","374.23","373.73","374.51","372.82","-","0.19%"
"Sep 26, 2017","373.51","374.71","374.77","373.35","-","-0.34%"
"Sep 25, 2017","374.79","375.83","376.13","373.90","-","-0.39%"
"Sep 22, 2017","376.25","375.95","376.36","375.64","-","0.12%"
"Sep 21, 2017","375.80","376.30","376.41","375.56","-","-0.43%"
"Sep 20, 2017","377.41","376.85","377.54","375.09","-","0.16%"
"Sep 19, 2017","376.82","375.90","377.07","375.89","-","0.21%"
"Sep 18, 2017","376.04","375.05","376.57","374.91","-","0.24%"
"Sep 15, 2017","375.15","374.91","375.24","374.54","-","0.22%"
"Sep 14, 2017","374.31","374.71","374.84","373.81","-","-0.13%"
"Sep 13, 2017","374.81","375.13","375.59","374.19","-","-0.10%"
"Sep 12, 2017","375.18","373.79","375.18","373.68","-","0.31%"
"Sep 11, 2017","374.01","370.75","374.01","370.71","-","0.79%"
"Sep 08, 2017","371.07","370.97","371.86","370.90","-","0.06%"
"Sep 07, 2017","370.84","369.46","371.22","369.39","-","0.33%"
"Sep 06, 2017","369.62","369.00","369.87","368.33","-","0.18%"
"Sep 05, 2017","368.96","370.13","370.55","367.84","-","-0.36%"
"Sep 04, 2017","370.29","371.15","371.21","370.07","-","-0.21%"
"Sep 01, 2017","371.08","370.11","371.45","370.04","-","0.34%"
"Aug 31, 2017","369.83","367.58","370.28","367.45","-","0.58%"
"Aug 30, 2017","367.71","366.43","367.75","366.29","-","0.19%"
"Aug 29, 2017","367.01","367.53","367.57","365.29","-","-0.11%"
"Aug 28, 2017","367.40","367.56","367.94","367.05","-","0.09%"
"Aug 25, 2017","367.07","365.98","368.14","365.88","-","0.28%"
"Aug 24, 2017","366.05","366.34","367.13","365.84","-","-0.04%"
"Aug 23, 2017","366.20","366.46","366.71","365.61","-","-0.08%"
"Aug 22, 2017","366.51","363.97","366.54","363.95","-","0.65%"
"Aug 21, 2017","364.14","363.59","364.19","363.02","-","0.13%"
"Aug 18, 2017","363.68","364.20","364.65","363.03","-","-0.30%"
"Aug 17, 2017","364.79","368.24","368.64","364.62","-","-0.72%"
"Aug 16, 2017","367.42","366.42","368.32","366.34","-","0.31%"
"Aug 15, 2017","366.28","366.74","367.38","365.96","-","-0.19%"
"Aug 14, 2017","366.98","364.42","367.31","364.06","-","0.76%"
"Aug 11, 2017","364.22","365.16","365.22","363.53","-","-0.27%"
"Aug 10, 2017","365.19","369.35","369.41","365.17","-","-1.08%"
"Aug 09, 2017","369.18","370.84","370.87","368.06","-","-0.35%"
"Aug 08, 2017","370.47","371.25","371.86","370.31","-","-0.20%"
"Aug 07, 2017","371.21","370.42","371.29","370.35","-","0.26%"
"Aug 04, 2017","370.26","370.27","370.87","369.62","-","0.00%"
"Aug 03, 2017","370.26","370.62","370.63","369.89","-","-0.13%"
"Aug 02, 2017","370.75","370.55","370.96","369.65","-","-0.02%"
"Aug 01, 2017","370.82","369.39","370.97","369.29","-","0.45%"
"Jul 31, 2017","369.15","369.08","369.83","368.74","-","0.07%"
"Jul 28, 2017","368.89","369.74","369.86","368.11","-","-0.21%"
"Jul 27, 2017","369.68","370.32","371.09","368.53","-","0.15%"
"Jul 26, 2017","369.13","368.72","370.51","368.58","-","0.04%"
"Jul 25, 2017","368.98","368.01","369.54","367.98","-","0.23%"
"Jul 24, 2017","368.15","368.66","368.79","367.72","-","-0.12%"
"Jul 21, 2017","368.60","369.21","369.46","367.77","-","-0.19%"
"Jul 20, 2017","369.30","368.50","369.62","368.47","-","0.20%"
"Jul 19, 2017","368.58","366.55","368.58","366.49","-","0.49%"
"Jul 18, 2017","366.77","366.48","367.00","365.84","-","0.07%"
"Jul 17, 2017","366.51","366.44","366.90","366.19","-","0.09%"
"Jul 14, 2017","366.18","364.06","366.79","364.05","-","0.59%"
"Jul 13, 2017","364.04","363.00","364.25","362.96","-","0.31%"
"Jul 12, 2017","362.92","360.14","363.28","360.05","-","0.91%"
"Jul 11, 2017","359.66","359.64","360.37","358.68","-","0.03%"
"Jul 10, 2017","359.54","358.78","360.04","358.78","-","0.23%"
"Jul 07, 2017","358.71","358.31","358.95","357.40","-","0.14%"
"Jul 06, 2017","358.20","360.44","360.45","358.12","-","-0.55%"
"Jul 05, 2017","360.17","359.87","360.51","359.13","-","0.09%"
"Jul 04, 2017","359.86","360.41","360.79","359.75","-","-0.17%"
"Jul 03, 2017","360.46","359.86","361.25","359.58","-","0.22%"
"Jun 30, 2017","359.68","360.47","360.79","359.45","-","-0.17%"
"Jun 29, 2017","360.28","362.21","363.51","359.14","-","-0.50%"
"Jun 28, 2017","362.08","360.27","362.42","359.47","-","0.58%"
"Jun 27, 2017","359.99","361.47","361.94","359.99","-","-0.48%"
"Jun 26, 2017","361.73","361.02","363.02","361.02","-","0.20%"
"Jun 23, 2017","361.00","360.27","361.29","359.96","-","0.21%"
"Jun 22, 2017","360.24","360.00","360.83","359.81","-","0.10%"
"Jun 21, 2017","359.87","360.49","360.59","359.37","-","-0.15%"
"Jun 20, 2017","360.42","362.60","363.08","360.40","-","-0.69%"
"Jun 19, 2017","362.91","360.37","362.91","360.31","-","0.69%"
"Jun 16, 2017","360.41","359.23","360.41","359.18","-","0.29%"
"Jun 15, 2017","359.35","361.68","361.71","357.87","-","-0.79%"
"Jun 14, 2017","362.20","361.73","363.26","360.80","-","0.13%"
"Jun 13, 2017","361.73","360.02","361.81","359.93","-","0.49%"
"Jun 12, 2017","359.98","361.13","361.16","359.18","-","-0.28%"
"Jun 09, 2017","360.99","360.97","362.27","359.87","-","-0.06%"
"Jun 08, 2017","361.22","361.33","361.55","360.49","-","-0.09%"
"Jun 07, 2017","361.53","361.45","362.16","360.70","-","0.05%"
"Jun 06, 2017","361.35","362.30","362.42","361.09","-","-0.27%"
"Jun 05, 2017","362.32","362.88","362.91","362.08","-","-0.14%"
"Jun 02, 2017","362.83","360.39","363.06","360.33","-","0.64%"
"Jun 01, 2017","360.51","358.26","360.51","358.26","-","0.59%"
"May 31, 2017","358.40","358.19","358.99","357.54","-","0.04%"
"May 30, 2017","358.27","358.49","358.58","358.00","-","-0.13%"
"May 29, 2017","358.72","358.96","358.99","358.57","-","-0.06%"
"May 26, 2017","358.92","359.09","359.10","358.40","-","-0.08%"
"May 25, 2017","359.20","358.17","359.55","358.15","-","0.41%"
"May 24, 2017","357.72","357.03","358.24","356.90","-","0.05%"
"May 23, 2017","357.54","357.20","357.83","356.76","-","0.08%"
"May 22, 2017","357.27","355.59","357.28","355.43","-","0.47%"
"May 19, 2017","355.61","352.29","356.17","352.19","-","0.83%"
"May 18, 2017","352.67","353.97","353.98","351.06","-","-0.34%"
"May 17, 2017","353.87","358.05","358.11","353.85","-","-1.13%"
"May 16, 2017","357.92","356.98","358.12","356.96","-","0.27%"
"May 15, 2017","356.94","355.21","357.18","355.02","-","0.50%"
"May 12, 2017","355.17","354.94","355.37","354.58","-","0.08%"
"May 11, 2017","354.90","355.33","355.79","353.74","-","-0.17%"
"May 10, 2017","355.51","354.77","355.51","354.69","-","0.19%"
"May 09, 2017","354.83","355.08","355.25","354.29","-","-0.14%"
"May 08, 2017","355.31","354.85","356.04","354.67","-","0.13%"
"May 05, 2017","354.86","353.40","355.04","352.78","-","0.46%"
"May 04, 2017","353.24","352.62","353.49","352.39","-","0.07%"
"May 03, 2017","353.00","353.95","354.01","352.24","-","-0.19%"
"May 02, 2017","353.68","352.54","353.92","352.53","-","0.27%"
"May 01, 2017","352.73","352.13","353.06","351.96","-","0.22%"
"Apr 28, 2017","351.96","352.65","352.92","351.93","-","-0.19%"
"Apr 27, 2017","352.62","353.09","353.23","352.06","-","-0.09%"
"Apr 26, 2017","352.94","352.81","353.77","352.72","-","0.04%"
"Apr 25, 2017","352.80","350.63","353.07","350.59","-","0.62%"
"Apr 24, 2017","350.62","346.28","350.84","346.18","-","1.48%"
"Apr 21, 2017","345.52","345.75","346.48","345.33","-","-0.16%"
"Apr 20, 2017","346.06","343.89","346.10","343.86","-","0.61%"
"Apr 19, 2017","343.97","344.74","345.24","343.61","-","-0.13%"
"Apr 18, 2017","344.43","345.59","345.85","343.84","-","-0.45%"
"Apr 17, 2017","345.98","343.53","345.98","343.50","-","0.71%"
"Apr 14, 2017","343.54","343.68","343.68","343.32","-","-0.09%"
"Apr 13, 2017","343.85","345.87","345.99","343.64","-","-0.41%"
"Apr 12, 2017","345.28","346.00","346.42","344.92","-","-0.22%"
"Apr 11, 2017","346.03","345.99","346.24","344.16","-","0.05%"
"Apr 10, 2017","345.84","345.30","346.45","345.20","-","0.03%"
"Apr 07, 2017","345.74","345.78","346.14","345.13","-","-0.05%"
"Apr 06, 2017","345.92","346.12","346.26","344.60","-","-0.02%"
"Apr 05, 2017","346.00","346.53","348.46","345.99","-","-0.16%"
"Apr 04, 2017","346.56","346.51","346.59","345.53","-","0.03%"
"Apr 03, 2017","346.44","347.07","347.49","345.30","-","-0.15%"
"Mar 31, 2017","346.97","347.69","347.91","346.68","-","-0.39%"
"Mar 30, 2017","348.32","348.02","348.55","347.40","-","0.13%"
"Mar 29, 2017","347.87","347.48","348.20","346.93","-","-0.09%"
"Mar 28, 2017","348.20","345.56","348.20","345.53","-","0.72%"
"Mar 27, 2017","345.70","346.46","346.48","343.76","-","-0.09%"
"Mar 24, 2017","346.00","345.73","346.99","345.59","-","0.07%"
"Mar 23, 2017","345.76","345.17","346.80","344.96","-","0.16%"
"Mar 22, 2017","345.21","346.13","346.14","343.88","-","-0.28%"
"Mar 21, 2017","346.18","348.50","350.15","345.94","-","-0.67%"
"Mar 20, 2017","348.53","348.79","349.27","348.16","-","-0.05%"
"Mar 17, 2017","348.70","348.76","349.48","348.39","-","-0.00%"
"Mar 16, 2017","348.71","347.60","349.18","347.51","-","0.73%"
"Mar 15, 2017","346.17","343.89","347.81","343.63","-","0.59%"
"Mar 14, 2017","344.13","345.05","345.24","343.31","-","-0.32%"
"Mar 13, 2017","345.25","344.20","345.26","344.13","-","0.35%"
"Mar 10, 2017","344.04","342.43","344.58","342.40","-","0.52%"
"Mar 09, 2017","342.26","342.65","342.88","341.52","-","-0.11%"
"Mar 08, 2017","342.65","343.68","343.81","342.40","-","-0.32%"
"Mar 07, 2017","343.76","344.33","344.77","343.44","-","-0.24%"
"Mar 06, 2017","344.57","345.55","345.62","343.87","-","-0.12%"
"Mar 03, 2017","344.99","344.84","345.62","344.08","-","-0.07%"
"Mar 02, 2017","345.22","346.76","347.19","344.78","-","-0.42%"
"Mar 01, 2017","346.67","343.00","347.08","342.87","-","0.85%"
"Feb 28, 2017","343.76","344.14","344.43","342.98","-","-0.20%"
"Feb 27, 2017","344.44","343.88","344.46","343.49","-","0.03%"
"Feb 24, 2017","344.35","345.17","345.24","343.11","-","-0.32%"
"Feb 23, 2017","345.47","345.01","346.25","344.74","-","0.15%"
"Feb 22, 2017","344.96","345.11","345.47","344.47","-","0.01%"
"Feb 21, 2017","344.94","343.72","345.15","343.30","-","0.33%"
"Feb 20, 2017","343.81","343.37","343.89","343.23","-","0.07%"
"Feb 17, 2017","343.56","343.61","343.67","342.48","-","-0.08%"
"Feb 16, 2017","343.85","343.60","344.17","343.11","-","0.20%"
"Feb 15, 2017","343.16","341.87","343.66","341.51","-","0.56%"
"Feb 14, 2017","341.26","341.52","341.58","340.08","-","-0.01%"
"Feb 13, 2017","341.28","339.83","341.64","339.65","-","0.47%"
"Feb 10, 2017","339.70","338.33","340.21","338.32","-","0.43%"
"Feb 09, 2017","338.24","336.92","338.43","336.70","-","0.31%"
"Feb 08, 2017","337.19","336.28","337.19","335.88","-","0.28%"
"Feb 07, 2017","336.25","336.65","336.86","335.83","-","-0.09%"
"Feb 06, 2017","336.56","337.73","337.84","336.36","-","-0.31%"
"Feb 03, 2017","337.59","335.41","337.75","335.14","-","0.58%"
"Feb 02, 2017","335.65","335.52","336.11","334.94","-","0.12%"
"Feb 01, 2017","335.24","334.69","336.41","334.47","-","0.10%"
"Jan 31, 2017","334.91","334.64","335.21","333.89","-","0.01%"
"Jan 30, 2017","334.87","336.72","336.88","333.66","-","-0.58%"
"Jan 27, 2017","336.83","337.23","337.24","336.31","-","-0.04%"
"Jan 26, 2017","336.98","337.62","338.23","336.76","-","-0.04%"
"Jan 25, 2017","337.12","334.55","337.46","334.48","-","0.78%"
"Jan 24, 2017","334.51","332.81","334.51","332.48","-","0.55%"
"Jan 23, 2017","332.67","332.87","333.41","331.94","-","0.06%"
"Jan 20, 2017","332.47","331.72","332.86","331.27","-","0.33%"
"Jan 19, 2017","331.37","332.29","332.64","331.14","-","-0.55%"
"Jan 18, 2017","333.19","332.58","333.19","331.84","-","0.20%"
"Jan 17, 2017","332.54","332.28","333.53","332.10","-","0.00%"
"Jan 16, 2017","332.54","333.50","333.58","332.38","-","-0.31%"
"Jan 13, 2017","333.56","332.30","333.90","332.10","-","0.23%"
"Jan 12, 2017","332.78","332.88","333.94","331.54","-","0.39%"
"Jan 11, 2017","331.48","331.37","332.91","330.93","-","-0.07%"
"Jan 10, 2017","331.70","331.10","332.23","330.89","-","0.26%"
"Jan 09, 2017","330.84","331.50","331.72","330.71","-","-0.37%"
"Jan 06, 2017","332.06","332.03","332.10","330.92","-","-0.02%"
"Jan 05, 2017","332.12","330.63","332.34","330.63","-","0.55%"
"Jan 04, 2017","330.29","327.68","330.51","327.64","-","0.92%"
"Jan 03, 2017","327.29","325.57","328.39","325.49","-","0.28%"
"Jan 02, 2017","326.36","325.77","325.81","325.41","-","0.10%"
"Dec 30, 2016","326.05","326.40","327.09","325.40","-","-0.02%"
"Dec 29, 2016","326.11","325.43","326.18","325.31","-","0.24%"
"Dec 28, 2016","325.34","326.83","327.17","325.34","-","-0.42%"
"Dec 27, 2016","326.71","326.20","327.15","326.06","-","0.14%"
"Dec 26, 2016","326.25","326.30","326.43","326.25","-","-0.03%"
"Dec 23, 2016","326.36","325.98","326.36","325.76","-","0.08%"
